yearmonth	actor1	actor2	impressionVal	accumulativeVal	deepVal	windowMeanVal	meanVal	interactionVal
201812	USA	CHN	1.0747022084543059	0.6480313717354301	0.45938322469463	0.8755680910012416	0.6353807471264235	8.32543729454125
201901	USA	CHN	1.4043829778246482	0.6480880264572403	0.9793994291550774	0.9461908174140209	1.0923764145324286	5.339958434193578
201902	USA	CHN	1.6477954762670015	1.8789333767692473	1.070414040144579	0.9888582699987127	1.238817648337286	4.1814077459224785
201903	USA	CHN	1.5123739339911848	1.242370639564844	0.8128716456571526	1.114193939323908	1.011387755102009	3.6624373097830794
201904	USA	CHN	1.551856558947215	1.2456335573547956	0.9390412215747829	1.119450435726696	1.1081459037407932	3.0911162243739545
201905	USA	CHN	1.367921653482971	0.0017597463747473926	0.7380859773297466	1.0119633444183038	0.9163563744121092	14.09428521852801
201906	USA	CHN	1.2667749552439767	0.8705889130931005	0.7132569286932797	0.9635617712890564	0.8661830357142668	6.948670796033335
201907	USA	CHN	1.5266832216880601	0.8833520717793091	1.019241224896577	0.9812252893425398	1.1611364579012438	4.693691663458804
201908	USA	CHN	1.405159276941582	0.8920695020661824	0.76848587867003	0.9928922929542837	0.9513573852473405	6.850642655417137
201909	USA	CHN	1.5759951481860281	1.1878147803710217	1.0000524736787408	1.0905099083080338	1.159035881775517	4.958790613734017
201910	USA	CHN	1.940831821599853	1.1717173320992607	1.294877832979748	1.196523340823583	1.4791767554478914	4.529078747517954
201911	USA	CHN	2.0126905757970706	1.164503044699545	1.194942382240671	1.3557476213078685	1.4290302267001975	3.860259287642823
201912	USA	CHN	1.8047073677683212	0.1483496368821912	0.9714530615524153	1.3710325460705608	1.204890656063593	3.856368289963778
202001	USA	CHN	1.6446562896087407	0.14841953283513865	0.9202235928892464	1.2515514230803197	1.1207333864771685	12.952477764512631
202002	USA	CHN	0.9900238490259479	0.6636736803166026	0.33114296320303993	0.9469172702847298	0.5151277683134281	17.033054553001858
202003	USA	CHN	0.9196715776620199	0.5494569338059494	0.5486432398734178	0.7601872301393016	0.6447005356273083	8.459525466692774
202004	USA	CHN	0.9163521850006109	0.6127484383341368	0.5587378904006577	0.6069318339929073	0.6609671980379854	12.943365735548593
202005	USA	CHN	0.4812789260295788	0.08241114677841388	0.10062102302351872	0.5044868085620602	0.20779269202088682	14.958855547053052
202006	USA	CHN	0.48836744733101817	0.048206867981214784	0.31357914691301364	0.40844026626456725	0.3565609087348297	4.964300241483369
202007	USA	CHN	-0.35087971355486247	-0.015191730871673106	-0.5393898941110883	0.02664671946020551	-0.4844134423751	16.276528888542067
202008	USA	CHN	-0.20819858527733284	-0.0924026382010328	-0.0289299693539631	-0.07284074302676065	-0.09066969544001166	11.786996017456497
202009	USA	CHN	0.004178897534870107	-0.10181642245237063	0.10402043656335816	-0.16459687360276987	0.0812925170068021	7.567075799365972
202010	USA	CHN	0.6541378567366845	-0.10171132790681672	0.6277619191929354	0.20937356560017642	0.6374978752337388	5.035009097292266
202011	USA	CHN	0.8498108766611769	0.029763686295625844	0.5476770715974075	0.45295916275846376	0.6400870960348506	3.022761737464601
202012	USA	CHN	0.7163370914524393	0.06532806308228227	0.3461210744764793	0.5759196542541162	0.4501739914937593	5.821072320072392
202101	USA	CHN	0.5754101011992779	0.07634737129800502	0.29197689760222373	0.48643498782514943	0.3690438759468383	3.920524234735894
202102	USA	CHN	0.9280477804792872	0.8060949247714979	0.7046617182418552	0.5285154427725484	0.7663284608770474	2.9145591057139377
202103	USA	CHN	0.7373332806868722	0.759977108716491	0.34150987870578303	0.5311556308992679	0.45809455587391784	11.734438009093324
202104	USA	CHN	0.7525834585840285	1.2816896587431506	0.45033483780560923	0.5851704704062681	0.5310883944678391	3.5883166603443764
202105	USA	CHN	0.9865630846135797	0.5061223653668141	0.6879107412795697	0.5873305609426369	0.7728087324861539	2.995778098959683
202106	USA	CHN	1.0496852735474425	0.5260787541697557	0.6314009294337998	0.6853633273407502	0.7521928550682578	4.173620893273817
202107	USA	CHN	0.6897608752295356	-0.006649959818204792	0.2518592854321793	0.6332057744544232	0.37461573580885776	4.437555441482446
202108	USA	CHN	1.2207234059603316	0.012770667790598742	0.9584582911394253	0.7179496046936774	1.0270402232039166	2.040682770635736
202109	USA	CHN	1.1710578131891871	0.8239931039419318	0.655001774787443	0.7368245210759555	0.808817604215092	3.336962142024167
202110	USA	CHN	1.250960809897377	0.8224885165779937	0.7565146791731441	0.9094480102999881	0.8924862034809558	4.483094698159435
202111	USA	CHN	1.4495363465772375	1.8997052126713014	0.9429653907036614	0.9292431585080481	1.0864256678280964	5.618210169507009
202112	USA	CHN	1.0451892217327232	1.0828680671348117	0.43961473812964846	0.8637648369376832	0.6123826395039974	3.721451556070028
202201	USA	CHN	0.9662977405287917	1.7522543319673491	0.5547944712548762	0.7876036956800773	0.6640027797081383	1.61547013385887
202202	USA	CHN	0.9802522123949052	0.6612040473070281	0.6020890624953379	0.6618077506668553	0.7090378327884302	1.6867112373256576
202203	USA	CHN	1.1742783484515278	0.7220137559473513	0.7692537547974627	0.7522337443643923	0.8836606205966082	2.8186759926993066
202204	USA	CHN	1.372980105119503	0.05271224546819493	0.88245707355024	0.8717789170857934	1.0226382978723418	1.9505145059230127
202205	USA	CHN	0.8990712348261969	0.041426236172999925	0.32381111476792407	0.7978724889520179	0.4873185483871037	1.8869271596634343
202206	USA	CHN	0.8527193674647604	0.000559944925145143	0.5062422401061956	0.7021029093473166	0.596351881782504	1.5138496941111867
202207	USA	CHN	1.262812165697338	0.0019583568159040497	0.9307151950192136	0.7030559058974055	1.025497287522609	2.5231830060239733
202208	USA	CHN	1.2020030121306333	0.09079267463728857	0.6599863679345602	0.8133087589892981	0.8180771076627814	4.527883881028008
202209	USA	CHN	1.4361180313865427	1.1567618826864376	0.9376110578191165	0.9728146672113182	1.074869606448564	1.5628024095347957
202210	USA	CHN	1.1905365107372898	1.2296368434492715	0.5992108198149747	0.8872572998919099	0.7688251855643843	1.6286178988040176
202211	USA	CHN	1.4580048148606441	1.1517058319549818	0.9761467840345494	0.9836962584467432	1.1073939833272815	4.501638150719162
202212	USA	CHN	1.0930039139177126	0.0686351117714159	0.49268605845777463	0.8473839462682887	0.6659326699132004	2.5460450703915622
202301	USA	CHN	0.8655228431919985	-0.015550378782025186	0.42693965208978113	0.7725078991918242	0.5441970443349905	3.023024346039191
202302	USA	CHN	0.37051987889114557	-0.06332733524463156	0.040859222996507044	0.44732203684833216	0.13183639629680532	8.039878360749036
202303	USA	CHN	0.6554287627262205	-0.06100740197965587	0.5295179884893296	0.4117840566146227	0.5593187292120722	5.926775020395526
202304	USA	CHN	0.9176213248128073	-0.05029954701234902	0.6452615943940918	0.472906899487298	0.7275655729530165	4.848149381593646
202305	USA	CHN	1.1374865695564609	0.8717447436516511	0.736555493733503	0.7127875210115496	0.8514782608695605	3.250103087434402
