Tue May  9 17:29:27 2023	Record: 115 moving-out, 2084 moving-in and 4046 deletes made while the cleansing of 20130614 day data.
Tue May  9 17:29:31 2023	Record: 75 moving-out, 1679 moving-in and 1919 deletes made while the cleansing of 20130615 day data.
Tue May  9 17:29:34 2023	Record: 105 moving-out, 2552 moving-in and 1848 deletes made while the cleansing of 20130616 day data.
Tue May  9 17:29:39 2023	Record: 183 moving-out, 2223 moving-in and 3005 deletes made while the cleansing of 20130617 day data.
Tue May  9 17:29:47 2023	Record: 148 moving-out, 2573 moving-in and 2808 deletes made while the cleansing of 20130618 day data.
Tue May  9 17:29:52 2023	Record: 148 moving-out, 2441 moving-in and 2438 deletes made while the cleansing of 20130619 day data.
Tue May  9 17:29:56 2023	Record: 221 moving-out, 2649 moving-in and 3900 deletes made while the cleansing of 20130620 day data.
Tue May  9 22:33:55 2023	Record: 33 moving-out, 771 moving-in and 1148 deletes made while the cleansing of 20130401 day data.
Tue May  9 22:33:56 2023	Record: 34 moving-out, 1094 moving-in and 1479 deletes made while the cleansing of 20130402 day data.
Tue May  9 22:33:57 2023	Record: 61 moving-out, 968 moving-in and 1776 deletes made while the cleansing of 20130403 day data.
Tue May  9 22:33:57 2023	Record: 59 moving-out, 670 moving-in and 1503 deletes made while the cleansing of 20130404 day data.
Tue May  9 22:33:58 2023	Record: 37 moving-out, 629 moving-in and 1476 deletes made while the cleansing of 20130405 day data.
Tue May  9 22:34:00 2023	Record: 28 moving-out, 834 moving-in and 903 deletes made while the cleansing of 20130406 day data.
Tue May  9 22:34:01 2023	Record: 53 moving-out, 1063 moving-in and 1172 deletes made while the cleansing of 20130407 day data.
Tue May  9 22:34:02 2023	Record: 49 moving-out, 1095 moving-in and 1409 deletes made while the cleansing of 20130408 day data.
Tue May  9 22:34:03 2023	Record: 60 moving-out, 976 moving-in and 1805 deletes made while the cleansing of 20130409 day data.
Tue May  9 22:34:04 2023	Record: 39 moving-out, 1249 moving-in and 1561 deletes made while the cleansing of 20130410 day data.
Tue May  9 22:34:04 2023	Record: 62 moving-out, 827 moving-in and 1550 deletes made while the cleansing of 20130411 day data.
Tue May  9 22:34:05 2023	Record: 33 moving-out, 682 moving-in and 1203 deletes made while the cleansing of 20130412 day data.
Tue May  9 22:34:07 2023	Record: 61 moving-out, 585 moving-in and 737 deletes made while the cleansing of 20130413 day data.
Tue May  9 22:34:08 2023	Record: 100 moving-out, 818 moving-in and 912 deletes made while the cleansing of 20130414 day data.
Tue May  9 22:34:09 2023	Record: 35 moving-out, 1006 moving-in and 1458 deletes made while the cleansing of 20130415 day data.
Tue May  9 22:34:11 2023	Record: 79 moving-out, 1010 moving-in and 1258 deletes made while the cleansing of 20130416 day data.
Tue May  9 22:34:12 2023	Record: 41 moving-out, 908 moving-in and 1408 deletes made while the cleansing of 20130417 day data.
Tue May  9 22:34:13 2023	Record: 65 moving-out, 717 moving-in and 1407 deletes made while the cleansing of 20130418 day data.
Tue May  9 22:34:14 2023	Record: 29 moving-out, 583 moving-in and 1090 deletes made while the cleansing of 20130419 day data.
Tue May  9 22:34:16 2023	Record: 54 moving-out, 701 moving-in and 706 deletes made while the cleansing of 20130420 day data.
Tue May  9 22:34:16 2023	Record: 34 moving-out, 908 moving-in and 751 deletes made while the cleansing of 20130421 day data.
Tue May  9 22:34:17 2023	Record: 80 moving-out, 1084 moving-in and 1574 deletes made while the cleansing of 20130422 day data.
Tue May  9 22:34:18 2023	Record: 62 moving-out, 988 moving-in and 1666 deletes made while the cleansing of 20130423 day data.
Tue May  9 22:34:19 2023	Record: 67 moving-out, 881 moving-in and 1358 deletes made while the cleansing of 20130424 day data.
Tue May  9 22:34:19 2023	Record: 71 moving-out, 765 moving-in and 1565 deletes made while the cleansing of 20130425 day data.
Tue May  9 22:34:21 2023	Record: 29 moving-out, 667 moving-in and 1099 deletes made while the cleansing of 20130426 day data.
Tue May  9 22:34:22 2023	Record: 19 moving-out, 499 moving-in and 871 deletes made while the cleansing of 20130427 day data.
Tue May  9 22:34:23 2023	Record: 30 moving-out, 631 moving-in and 746 deletes made while the cleansing of 20130428 day data.
Tue May  9 22:34:24 2023	Record: 81 moving-out, 871 moving-in and 1308 deletes made while the cleansing of 20130429 day data.
Tue May  9 22:34:25 2023	Record: 64 moving-out, 806 moving-in and 1446 deletes made while the cleansing of 20130430 day data.
Tue May  9 22:34:26 2023	Record: 37 moving-out, 740 moving-in and 1214 deletes made while the cleansing of 20130501 day data.
Tue May  9 22:34:27 2023	Record: 44 moving-out, 724 moving-in and 1353 deletes made while the cleansing of 20130502 day data.
Tue May  9 22:34:27 2023	Record: 32 moving-out, 686 moving-in and 1260 deletes made while the cleansing of 20130503 day data.
Tue May  9 22:34:28 2023	Record: 57 moving-out, 741 moving-in and 756 deletes made while the cleansing of 20130504 day data.
Tue May  9 22:34:31 2023	Record: 17 moving-out, 927 moving-in and 833 deletes made while the cleansing of 20130505 day data.
Tue May  9 22:34:31 2023	Record: 43 moving-out, 1160 moving-in and 1346 deletes made while the cleansing of 20130506 day data.
Tue May  9 22:34:32 2023	Record: 81 moving-out, 1422 moving-in and 1649 deletes made while the cleansing of 20130507 day data.
Tue May  9 22:34:33 2023	Record: 40 moving-out, 1038 moving-in and 1672 deletes made while the cleansing of 20130508 day data.
Tue May  9 22:34:34 2023	Record: 28 moving-out, 765 moving-in and 1460 deletes made while the cleansing of 20130509 day data.
Tue May  9 22:34:35 2023	Record: 44 moving-out, 812 moving-in and 1359 deletes made while the cleansing of 20130510 day data.
Tue May  9 22:34:36 2023	Record: 28 moving-out, 656 moving-in and 750 deletes made while the cleansing of 20130511 day data.
Tue May  9 22:34:38 2023	Record: 51 moving-out, 1019 moving-in and 897 deletes made while the cleansing of 20130512 day data.
Tue May  9 22:34:39 2023	Record: 102 moving-out, 1127 moving-in and 1551 deletes made while the cleansing of 20130513 day data.
Tue May  9 22:34:42 2023	Record: 76 moving-out, 1611 moving-in and 1811 deletes made while the cleansing of 20130514 day data.
Tue May  9 22:34:45 2023	Record: 64 moving-out, 1345 moving-in and 1649 deletes made while the cleansing of 20130515 day data.
Tue May  9 22:34:46 2023	Record: 38 moving-out, 917 moving-in and 1433 deletes made while the cleansing of 20130516 day data.
Tue May  9 22:34:47 2023	Record: 48 moving-out, 884 moving-in and 1349 deletes made while the cleansing of 20130517 day data.
Tue May  9 22:34:49 2023	Record: 22 moving-out, 937 moving-in and 737 deletes made while the cleansing of 20130518 day data.
Tue May  9 22:34:52 2023	Record: 42 moving-out, 1126 moving-in and 968 deletes made while the cleansing of 20130519 day data.
Tue May  9 22:34:54 2023	Record: 52 moving-out, 1202 moving-in and 1463 deletes made while the cleansing of 20130520 day data.
Tue May  9 22:34:55 2023	Record: 133 moving-out, 1468 moving-in and 1610 deletes made while the cleansing of 20130521 day data.
Tue May  9 22:34:59 2023	Record: 93 moving-out, 1820 moving-in and 1565 deletes made while the cleansing of 20130522 day data.
Tue May  9 22:35:01 2023	Record: 61 moving-out, 1020 moving-in and 1494 deletes made while the cleansing of 20130523 day data.
Tue May  9 22:35:02 2023	Record: 33 moving-out, 984 moving-in and 1197 deletes made while the cleansing of 20130524 day data.
Tue May  9 22:35:04 2023	Record: 37 moving-out, 726 moving-in and 770 deletes made while the cleansing of 20130525 day data.
Tue May  9 22:35:06 2023	Record: 56 moving-out, 904 moving-in and 985 deletes made while the cleansing of 20130526 day data.
Tue May  9 22:35:12 2023	Record: 49 moving-out, 1066 moving-in and 1310 deletes made while the cleansing of 20130527 day data.
Tue May  9 22:35:14 2023	Record: 57 moving-out, 1444 moving-in and 1439 deletes made while the cleansing of 20130528 day data.
Tue May  9 22:35:16 2023	Record: 70 moving-out, 1307 moving-in and 1721 deletes made while the cleansing of 20130529 day data.
Tue May  9 22:35:18 2023	Record: 44 moving-out, 946 moving-in and 1442 deletes made while the cleansing of 20130530 day data.
Tue May  9 22:35:20 2023	Record: 38 moving-out, 932 moving-in and 1556 deletes made while the cleansing of 20130531 day data.
Tue May  9 22:35:23 2023	Record: 15 moving-out, 699 moving-in and 892 deletes made while the cleansing of 20130601 day data.
Tue May  9 22:35:26 2023	Record: 14 moving-out, 1431 moving-in and 747 deletes made while the cleansing of 20130602 day data.
Tue May  9 22:35:30 2023	Record: 67 moving-out, 1780 moving-in and 1391 deletes made while the cleansing of 20130603 day data.
Tue May  9 22:35:31 2023	Record: 70 moving-out, 1481 moving-in and 1625 deletes made while the cleansing of 20130604 day data.
Tue May  9 22:35:36 2023	Record: 48 moving-out, 1657 moving-in and 1647 deletes made while the cleansing of 20130605 day data.
Tue May  9 22:35:39 2023	Record: 65 moving-out, 2487 moving-in and 1426 deletes made while the cleansing of 20130606 day data.
Tue May  9 22:35:40 2023	Record: 23 moving-out, 2058 moving-in and 1204 deletes made while the cleansing of 20130607 day data.
Tue May  9 22:35:43 2023	Record: 31 moving-out, 1703 moving-in and 718 deletes made while the cleansing of 20130608 day data.
Tue May  9 22:35:45 2023	Record: 20 moving-out, 2329 moving-in and 922 deletes made while the cleansing of 20130609 day data.
Tue May  9 22:35:48 2023	Record: 27 moving-out, 2422 moving-in and 1626 deletes made while the cleansing of 20130610 day data.
Tue May  9 22:35:49 2023	Record: 129 moving-out, 2220 moving-in and 1816 deletes made while the cleansing of 20130611 day data.
Tue May  9 22:35:55 2023	Record: 85 moving-out, 2482 moving-in and 1923 deletes made while the cleansing of 20130612 day data.
Tue May  9 22:35:56 2023	Record: 182 moving-out, 2230 moving-in and 4871 deletes made while the cleansing of 20130613 day data.
Tue May  9 22:35:58 2023	Record: 115 moving-out, 2084 moving-in and 4046 deletes made while the cleansing of 20130614 day data.
Tue May  9 22:36:01 2023	Record: 75 moving-out, 1679 moving-in and 1919 deletes made while the cleansing of 20130615 day data.
Tue May  9 22:36:03 2023	Record: 105 moving-out, 2552 moving-in and 1848 deletes made while the cleansing of 20130616 day data.
Tue May  9 22:36:06 2023	Record: 183 moving-out, 2223 moving-in and 3005 deletes made while the cleansing of 20130617 day data.
Tue May  9 22:36:12 2023	Record: 148 moving-out, 2573 moving-in and 2808 deletes made while the cleansing of 20130618 day data.
Tue May  9 22:36:15 2023	Record: 148 moving-out, 2441 moving-in and 2438 deletes made while the cleansing of 20130619 day data.
Tue May  9 22:36:17 2023	Record: 221 moving-out, 2649 moving-in and 3900 deletes made while the cleansing of 20130620 day data.
Tue May  9 22:36:19 2023	Record: 140 moving-out, 2205 moving-in and 4242 deletes made while the cleansing of 20130621 day data.
Tue May  9 22:36:22 2023	Record: 68 moving-out, 1968 moving-in and 2178 deletes made while the cleansing of 20130622 day data.
Tue May  9 22:36:24 2023	Record: 196 moving-out, 1923 moving-in and 2748 deletes made while the cleansing of 20130623 day data.
Tue May  9 22:36:26 2023	Record: 152 moving-out, 2608 moving-in and 1911 deletes made while the cleansing of 20130624 day data.
Tue May  9 22:36:32 2023	Record: 135 moving-out, 2810 moving-in and 3294 deletes made while the cleansing of 20130625 day data.
Tue May  9 22:36:34 2023	Record: 178 moving-out, 3088 moving-in and 2564 deletes made while the cleansing of 20130626 day data.
Tue May  9 22:36:36 2023	Record: 194 moving-out, 2058 moving-in and 4405 deletes made while the cleansing of 20130627 day data.
Tue May  9 22:36:38 2023	Record: 212 moving-out, 1779 moving-in and 4016 deletes made while the cleansing of 20130628 day data.
Tue May  9 22:36:41 2023	Record: 170 moving-out, 1701 moving-in and 2159 deletes made while the cleansing of 20130629 day data.
Tue May  9 22:36:44 2023	Record: 187 moving-out, 1856 moving-in and 2619 deletes made while the cleansing of 20130630 day data.
Tue May  9 22:36:46 2023	Record: 139 moving-out, 3496 moving-in and 2542 deletes made while the cleansing of 20130701 day data.
Tue May  9 22:36:55 2023	Record: 260 moving-out, 3384 moving-in and 5011 deletes made while the cleansing of 20130702 day data.
Tue May  9 22:36:58 2023	Record: 212 moving-out, 3071 moving-in and 4710 deletes made while the cleansing of 20130703 day data.
Tue May  9 22:37:00 2023	Record: 137 moving-out, 2721 moving-in and 3435 deletes made while the cleansing of 20130704 day data.
Tue May  9 22:37:03 2023	Record: 147 moving-out, 2249 moving-in and 3553 deletes made while the cleansing of 20130705 day data.
Tue May  9 22:37:05 2023	Record: 116 moving-out, 2360 moving-in and 2363 deletes made while the cleansing of 20130706 day data.
Tue May  9 22:37:08 2023	Record: 153 moving-out, 3122 moving-in and 2461 deletes made while the cleansing of 20130707 day data.
Tue May  9 22:37:12 2023	Record: 197 moving-out, 3960 moving-in and 4766 deletes made while the cleansing of 20130708 day data.
Tue May  9 22:37:14 2023	Record: 142 moving-out, 3097 moving-in and 5199 deletes made while the cleansing of 20130709 day data.
Tue May  9 22:37:21 2023	Record: 153 moving-out, 3227 moving-in and 4559 deletes made while the cleansing of 20130710 day data.
Tue May  9 22:37:23 2023	Record: 163 moving-out, 2871 moving-in and 4421 deletes made while the cleansing of 20130711 day data.
Tue May  9 22:37:25 2023	Record: 162 moving-out, 2469 moving-in and 4379 deletes made while the cleansing of 20130712 day data.
Tue May  9 22:37:28 2023	Record: 85 moving-out, 2501 moving-in and 2808 deletes made while the cleansing of 20130713 day data.
Tue May  9 22:37:32 2023	Record: 127 moving-out, 3031 moving-in and 2813 deletes made while the cleansing of 20130714 day data.
Tue May  9 22:37:34 2023	Record: 249 moving-out, 4330 moving-in and 4547 deletes made while the cleansing of 20130715 day data.
Tue May  9 22:37:36 2023	Record: 239 moving-out, 2699 moving-in and 4748 deletes made while the cleansing of 20130716 day data.
Tue May  9 22:37:39 2023	Record: 159 moving-out, 3238 moving-in and 4981 deletes made while the cleansing of 20130717 day data.
Tue May  9 22:37:45 2023	Record: 167 moving-out, 2761 moving-in and 4667 deletes made while the cleansing of 20130718 day data.
Tue May  9 22:37:47 2023	Record: 162 moving-out, 2009 moving-in and 4128 deletes made while the cleansing of 20130719 day data.
Tue May  9 22:37:50 2023	Record: 84 moving-out, 1986 moving-in and 2609 deletes made while the cleansing of 20130720 day data.
Tue May  9 22:37:53 2023	Record: 99 moving-out, 2592 moving-in and 2727 deletes made while the cleansing of 20130721 day data.
Tue May  9 22:37:56 2023	Record: 187 moving-out, 3283 moving-in and 5224 deletes made while the cleansing of 20130722 day data.
Tue May  9 22:37:59 2023	Record: 181 moving-out, 3379 moving-in and 3978 deletes made while the cleansing of 20130723 day data.
Tue May  9 22:38:01 2023	Record: 244 moving-out, 2953 moving-in and 4568 deletes made while the cleansing of 20130724 day data.
Tue May  9 22:38:04 2023	Record: 171 moving-out, 2335 moving-in and 4767 deletes made while the cleansing of 20130725 day data.
Tue May  9 22:38:11 2023	Record: 140 moving-out, 2068 moving-in and 3865 deletes made while the cleansing of 20130726 day data.
Tue May  9 22:38:13 2023	Record: 72 moving-out, 1913 moving-in and 2302 deletes made while the cleansing of 20130727 day data.
Tue May  9 22:38:16 2023	Record: 154 moving-out, 2660 moving-in and 2277 deletes made while the cleansing of 20130728 day data.
Tue May  9 22:38:19 2023	Record: 159 moving-out, 3487 moving-in and 4234 deletes made while the cleansing of 20130729 day data.
Tue May  9 22:38:23 2023	Record: 154 moving-out, 3567 moving-in and 4639 deletes made while the cleansing of 20130730 day data.
Tue May  9 22:38:26 2023	Record: 233 moving-out, 3076 moving-in and 4404 deletes made while the cleansing of 20130731 day data.
Tue May  9 22:38:33 2023	Record: 137 moving-out, 2446 moving-in and 4329 deletes made while the cleansing of 20130801 day data.
Tue May  9 22:38:35 2023	Record: 109 moving-out, 2080 moving-in and 3949 deletes made while the cleansing of 20130802 day data.
Tue May  9 22:38:38 2023	Record: 105 moving-out, 2497 moving-in and 2710 deletes made while the cleansing of 20130803 day data.
Tue May  9 22:38:40 2023	Record: 128 moving-out, 3165 moving-in and 3178 deletes made while the cleansing of 20130804 day data.
Tue May  9 22:38:45 2023	Record: 220 moving-out, 4161 moving-in and 4965 deletes made while the cleansing of 20130805 day data.
Tue May  9 22:38:49 2023	Record: 174 moving-out, 4052 moving-in and 5829 deletes made while the cleansing of 20130806 day data.
Tue May  9 22:38:53 2023	Record: 231 moving-out, 3505 moving-in and 5769 deletes made while the cleansing of 20130807 day data.
Tue May  9 22:39:00 2023	Record: 185 moving-out, 1726 moving-in and 5137 deletes made while the cleansing of 20130808 day data.
Tue May  9 22:39:02 2023	Record: 134 moving-out, 2458 moving-in and 4584 deletes made while the cleansing of 20130809 day data.
Tue May  9 22:39:08 2023	Record: 122 moving-out, 2422 moving-in and 3492 deletes made while the cleansing of 20130810 day data.
Tue May  9 22:39:12 2023	Record: 120 moving-out, 3373 moving-in and 3219 deletes made while the cleansing of 20130811 day data.
Tue May  9 22:39:16 2023	Record: 269 moving-out, 3956 moving-in and 5491 deletes made while the cleansing of 20130812 day data.
Tue May  9 22:39:20 2023	Record: 223 moving-out, 3778 moving-in and 5553 deletes made while the cleansing of 20130813 day data.
Tue May  9 22:39:32 2023	Record: 188 moving-out, 2514 moving-in and 5147 deletes made while the cleansing of 20130814 day data.
Tue May  9 22:39:36 2023	Record: 28 moving-out, 2960 moving-in and 1146 deletes made while the cleansing of 20130815 day data.
Tue May  9 22:39:38 2023	Record: 142 moving-out, 2056 moving-in and 4725 deletes made while the cleansing of 20130816 day data.
Tue May  9 22:39:42 2023	Record: 97 moving-out, 1880 moving-in and 2646 deletes made while the cleansing of 20130817 day data.
Tue May  9 22:39:46 2023	Record: 128 moving-out, 3499 moving-in and 3009 deletes made while the cleansing of 20130818 day data.
Tue May  9 22:39:51 2023	Record: 198 moving-out, 4105 moving-in and 5339 deletes made while the cleansing of 20130819 day data.
Tue May  9 22:39:55 2023	Record: 208 moving-out, 3927 moving-in and 5192 deletes made while the cleansing of 20130820 day data.
Tue May  9 22:39:58 2023	Record: 306 moving-out, 4081 moving-in and 4815 deletes made while the cleansing of 20130821 day data.
Tue May  9 22:40:12 2023	Record: 420 moving-out, 3415 moving-in and 4890 deletes made while the cleansing of 20130822 day data.
Tue May  9 22:40:15 2023	Record: 145 moving-out, 2930 moving-in and 4081 deletes made while the cleansing of 20130823 day data.
Tue May  9 22:40:18 2023	Record: 167 moving-out, 2471 moving-in and 2416 deletes made while the cleansing of 20130824 day data.
Tue May  9 22:40:24 2023	Record: 232 moving-out, 2394 moving-in and 3759 deletes made while the cleansing of 20130825 day data.
Tue May  9 22:40:28 2023	Record: 266 moving-out, 3608 moving-in and 5112 deletes made while the cleansing of 20130826 day data.
Tue May  9 22:40:32 2023	Record: 386 moving-out, 3652 moving-in and 6281 deletes made while the cleansing of 20130827 day data.
Tue May  9 22:40:36 2023	Record: 290 moving-out, 3835 moving-in and 5487 deletes made while the cleansing of 20130828 day data.
Tue May  9 22:41:01 2023	Record: 172 moving-out, 3753 moving-in and 5391 deletes made while the cleansing of 20130829 day data.
Tue May  9 22:41:04 2023	Record: 202 moving-out, 2593 moving-in and 5512 deletes made while the cleansing of 20130830 day data.
Tue May  9 22:41:07 2023	Record: 126 moving-out, 1899 moving-in and 2944 deletes made while the cleansing of 20130831 day data.
Tue May  9 22:41:10 2023	Record: 86 moving-out, 2914 moving-in and 1829 deletes made while the cleansing of 20130901 day data.
Tue May  9 22:41:15 2023	Record: 239 moving-out, 4401 moving-in and 4532 deletes made while the cleansing of 20130902 day data.
Tue May  9 22:41:18 2023	Record: 399 moving-out, 3965 moving-in and 5408 deletes made while the cleansing of 20130903 day data.
Tue May  9 22:41:22 2023	Record: 348 moving-out, 3196 moving-in and 6458 deletes made while the cleansing of 20130904 day data.
Tue May  9 22:41:26 2023	Record: 285 moving-out, 3141 moving-in and 6199 deletes made while the cleansing of 20130905 day data.
Tue May  9 22:41:29 2023	Record: 318 moving-out, 2885 moving-in and 5317 deletes made while the cleansing of 20130906 day data.
Tue May  9 22:41:33 2023	Record: 276 moving-out, 2918 moving-in and 3289 deletes made while the cleansing of 20130907 day data.
Tue May  9 22:41:42 2023	Record: 226 moving-out, 3235 moving-in and 3462 deletes made while the cleansing of 20130908 day data.
Tue May  9 22:41:46 2023	Record: 352 moving-out, 5196 moving-in and 6128 deletes made while the cleansing of 20130909 day data.
Tue May  9 22:41:50 2023	Record: 277 moving-out, 4969 moving-in and 6903 deletes made while the cleansing of 20130910 day data.
Tue May  9 22:41:53 2023	Record: 465 moving-out, 3882 moving-in and 5870 deletes made while the cleansing of 20130911 day data.
Tue May  9 22:41:58 2023	Record: 400 moving-out, 2338 moving-in and 5372 deletes made while the cleansing of 20130912 day data.
Tue May  9 22:42:01 2023	Record: 325 moving-out, 3685 moving-in and 5169 deletes made while the cleansing of 20130913 day data.
Tue May  9 22:42:04 2023	Record: 149 moving-out, 2614 moving-in and 3158 deletes made while the cleansing of 20130914 day data.
Tue May  9 22:42:07 2023	Record: 172 moving-out, 3264 moving-in and 2911 deletes made while the cleansing of 20130915 day data.
Tue May  9 22:42:17 2023	Record: 215 moving-out, 4591 moving-in and 5806 deletes made while the cleansing of 20130916 day data.
Tue May  9 22:42:21 2023	Record: 279 moving-out, 3998 moving-in and 6387 deletes made while the cleansing of 20130917 day data.
Tue May  9 22:42:25 2023	Record: 229 moving-out, 3201 moving-in and 5854 deletes made while the cleansing of 20130918 day data.
Tue May  9 22:42:27 2023	Record: 66 moving-out, 3993 moving-in and 1934 deletes made while the cleansing of 20130919 day data.
Tue May  9 22:42:29 2023	Record: 214 moving-out, 2156 moving-in and 6052 deletes made while the cleansing of 20130920 day data.
Tue May  9 22:42:32 2023	Record: 133 moving-out, 1870 moving-in and 3306 deletes made while the cleansing of 20130921 day data.
Tue May  9 22:42:35 2023	Record: 245 moving-out, 3217 moving-in and 3548 deletes made while the cleansing of 20130922 day data.
Tue May  9 22:42:42 2023	Record: 391 moving-out, 4055 moving-in and 5834 deletes made while the cleansing of 20130923 day data.
Tue May  9 22:42:46 2023	Record: 359 moving-out, 4287 moving-in and 5465 deletes made while the cleansing of 20130924 day data.
Tue May  9 22:42:51 2023	Record: 304 moving-out, 4619 moving-in and 5494 deletes made while the cleansing of 20130925 day data.
Tue May  9 22:42:55 2023	Record: 297 moving-out, 2289 moving-in and 5778 deletes made while the cleansing of 20130926 day data.
Tue May  9 22:42:57 2023	Record: 143 moving-out, 1961 moving-in and 3511 deletes made while the cleansing of 20130927 day data.
Tue May  9 22:43:00 2023	Record: 234 moving-out, 2312 moving-in and 2637 deletes made while the cleansing of 20130928 day data.
Tue May  9 22:43:03 2023	Record: 125 moving-out, 3015 moving-in and 2045 deletes made while the cleansing of 20130929 day data.
Tue May  9 22:43:06 2023	Record: 302 moving-out, 3682 moving-in and 4264 deletes made while the cleansing of 20130930 day data.
Tue May  9 22:43:13 2023	Record: 367 moving-out, 3724 moving-in and 5385 deletes made while the cleansing of 20131001 day data.
Tue May  9 22:43:16 2023	Record: 207 moving-out, 2881 moving-in and 6029 deletes made while the cleansing of 20131002 day data.
Tue May  9 22:43:19 2023	Record: 54 moving-out, 2695 moving-in and 1917 deletes made while the cleansing of 20131003 day data.
Tue May  9 22:43:22 2023	Record: 90 moving-out, 2699 moving-in and 1961 deletes made while the cleansing of 20131004 day data.
Tue May  9 22:43:25 2023	Record: 151 moving-out, 2522 moving-in and 3355 deletes made while the cleansing of 20131005 day data.
Tue May  9 22:43:28 2023	Record: 245 moving-out, 3139 moving-in and 3786 deletes made while the cleansing of 20131006 day data.
Tue May  9 22:43:31 2023	Record: 418 moving-out, 3607 moving-in and 5660 deletes made while the cleansing of 20131007 day data.
Tue May  9 22:43:40 2023	Record: 317 moving-out, 3931 moving-in and 5341 deletes made while the cleansing of 20131008 day data.
Tue May  9 22:43:43 2023	Record: 314 moving-out, 3635 moving-in and 6484 deletes made while the cleansing of 20131009 day data.
Tue May  9 22:43:49 2023	Record: 289 moving-out, 3156 moving-in and 6218 deletes made while the cleansing of 20131010 day data.
Tue May  9 22:43:54 2023	Record: 219 moving-out, 2948 moving-in and 4633 deletes made while the cleansing of 20131011 day data.
Tue May  9 22:43:57 2023	Record: 105 moving-out, 2291 moving-in and 2998 deletes made while the cleansing of 20131012 day data.
Tue May  9 22:44:01 2023	Record: 218 moving-out, 3056 moving-in and 3274 deletes made while the cleansing of 20131013 day data.
Tue May  9 22:44:05 2023	Record: 263 moving-out, 3136 moving-in and 5022 deletes made while the cleansing of 20131014 day data.
Tue May  9 22:44:09 2023	Record: 204 moving-out, 3727 moving-in and 5452 deletes made while the cleansing of 20131015 day data.
Tue May  9 22:44:16 2023	Record: 281 moving-out, 3135 moving-in and 5317 deletes made while the cleansing of 20131016 day data.
Tue May  9 22:44:20 2023	Record: 229 moving-out, 2994 moving-in and 5337 deletes made while the cleansing of 20131017 day data.
Tue May  9 22:44:22 2023	Record: 242 moving-out, 2602 moving-in and 5848 deletes made while the cleansing of 20131018 day data.
Tue May  9 22:44:27 2023	Record: 304 moving-out, 2303 moving-in and 3532 deletes made while the cleansing of 20131019 day data.
Tue May  9 22:44:30 2023	Record: 206 moving-out, 2164 moving-in and 3443 deletes made while the cleansing of 20131020 day data.
Tue May  9 22:44:34 2023	Record: 147 moving-out, 4592 moving-in and 2768 deletes made while the cleansing of 20131021 day data.
Tue May  9 22:44:38 2023	Record: 421 moving-out, 3826 moving-in and 6162 deletes made while the cleansing of 20131022 day data.
Tue May  9 22:44:49 2023	Record: 211 moving-out, 3686 moving-in and 5292 deletes made while the cleansing of 20131023 day data.
Tue May  9 22:44:52 2023	Record: 283 moving-out, 2930 moving-in and 5520 deletes made while the cleansing of 20131024 day data.
Tue May  9 22:44:56 2023	Record: 180 moving-out, 2348 moving-in and 4907 deletes made while the cleansing of 20131025 day data.
Tue May  9 22:44:59 2023	Record: 96 moving-out, 2100 moving-in and 2984 deletes made while the cleansing of 20131026 day data.
Tue May  9 22:45:03 2023	Record: 186 moving-out, 2838 moving-in and 3048 deletes made while the cleansing of 20131027 day data.
Tue May  9 22:45:07 2023	Record: 408 moving-out, 3563 moving-in and 5500 deletes made while the cleansing of 20131028 day data.
Tue May  9 22:45:10 2023	Record: 293 moving-out, 3668 moving-in and 6003 deletes made while the cleansing of 20131029 day data.
Tue May  9 22:45:13 2023	Record: 197 moving-out, 3176 moving-in and 5391 deletes made while the cleansing of 20131030 day data.
Tue May  9 22:45:15 2023	Record: 264 moving-out, 2433 moving-in and 5467 deletes made while the cleansing of 20131031 day data.
Tue May  9 22:45:21 2023	Record: 170 moving-out, 1826 moving-in and 4303 deletes made while the cleansing of 20131101 day data.
Tue May  9 22:45:22 2023	Record: 95 moving-out, 1501 moving-in and 2939 deletes made while the cleansing of 20131102 day data.
Tue May  9 22:45:24 2023	Record: 133 moving-out, 1634 moving-in and 3039 deletes made while the cleansing of 20131103 day data.
Tue May  9 22:45:27 2023	Record: 175 moving-out, 3448 moving-in and 3768 deletes made while the cleansing of 20131104 day data.
Tue May  9 22:45:30 2023	Record: 259 moving-out, 4277 moving-in and 5872 deletes made while the cleansing of 20131105 day data.
Tue May  9 22:45:33 2023	Record: 207 moving-out, 4233 moving-in and 4850 deletes made while the cleansing of 20131106 day data.
Tue May  9 22:45:35 2023	Record: 241 moving-out, 3195 moving-in and 5279 deletes made while the cleansing of 20131107 day data.
Tue May  9 22:45:37 2023	Record: 177 moving-out, 2676 moving-in and 4217 deletes made while the cleansing of 20131108 day data.
Tue May  9 22:45:39 2023	Record: 166 moving-out, 2518 moving-in and 3256 deletes made while the cleansing of 20131109 day data.
Tue May  9 22:45:42 2023	Record: 206 moving-out, 3656 moving-in and 3311 deletes made while the cleansing of 20131110 day data.
Tue May  9 22:45:49 2023	Record: 239 moving-out, 3965 moving-in and 5019 deletes made while the cleansing of 20131111 day data.
Tue May  9 22:45:52 2023	Record: 401 moving-out, 4091 moving-in and 5971 deletes made while the cleansing of 20131112 day data.
Tue May  9 22:45:55 2023	Record: 395 moving-out, 3838 moving-in and 6203 deletes made while the cleansing of 20131113 day data.
